"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1900153","GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",11,0.770604672990509,1.66566875494013,0.00280714014692576,0.0296580459001287,0.0219613656399684,1325,"tags=64%, list=16%, signal=54%","Tnrc6a/Cnot1/Tnrc6c/Tnrc6b/Ago2/Helz/Dhx36"
"GO:0061448","GO:0061448","connective tissue development",109,0.499085371939526,1.47384552494999,0.00283298743724878,0.0298547732226396,0.0221070394539339,1891,"tags=39%, list=22%, signal=31%","Pbxip1/Vps13b/Por/Pik3ca/Pum2/Umodl1/Rb1/Glg1/Ncoa2/Trps1/Bmpr2/Lrp6/Zfp516/Mia3/Errfi1/Twsg1/Tgfbr1/Pkd1/Mef2d/Tbl1xr1/Dicer1/Arrdc3/Bbs1/Sorl1/Slc25a25/Asnsd1/Ncoa1/Enpp1/Eif2ak3/Ebf2/Atf2/Ift80/Nsrp1/Bmpr1a/Lipa/Lnpk/Rasal2/Egr1/Galnt3/Ep300/Rflnb/Ppargc1a/Zeb1"
"GO:0086010","GO:0086010","membrane depolarization during action potential",16,0.718420878379565,1.67058375308193,0.00287499162841123,0.0302203318497883,0.0223777304731835,1245,"tags=62%, list=15%, signal=53%","Scn5a/Scn8a/Cacna1h/Cacna2d1/Ank3/Scn9a/Scn3b/Cacnb2/Scn3a/Cacna1d"
"GO:0001763","GO:0001763","morphogenesis of a branching structure",67,0.53427187859837,1.5187815779053,0.00294332484269953,0.0308600886426186,0.022851461375594,1768,"tags=42%, list=21%, signal=33%","Slc12a2/Ahr/Pkd2/Ctnnd2/Plxna1/Lrp6/Esrp1/Pkd1/Ptch1/Drd2/Nfatc1/Nfatc3/Bcl11a/Dicer1/Nrp1/Pak1/Ctnnd1/Clic4/Tmtc3/Rere/Mecp2/Setd2/Tmem67/Btrc/Btbd7/Frs2/Dag1/Pdgfa"
"GO:0048705","GO:0048705","skeletal system morphogenesis",77,0.524376363479601,1.50394221767127,0.00296980427249654,0.0310588897460335,0.0229986707951364,2338,"tags=48%, list=28%, signal=35%","Sgpl1/Por/Nipbl/Glg1/Bmpr2/Mmp16/Lrp6/Tgfbr1/Pkd1/Megf8/Pds5a/Ski/Mef2d/Rab23/Wdr19/Ankrd11/Enpp1/Setd2/Atf2/Ift80/Asxl2/Gas1/Slc39a3/Dscaml1/Wwox/Atg9a/Galnt3/Psen1/Rflnb/Ift140/Zeb1/Smad2/Med12/Zmpste24/Ext2/Spef2/Col27a1"
"GO:0030003","GO:0030003","intracellular monoatomic cation homeostasis",237,0.437671547803593,1.33803572590739,0.00297835369022815,0.0310696441776073,0.0230066343003801,2432,"tags=41%, list=29%, signal=30%","Itpr1/Ppt1/Plcb4/Cngb1/Atp6v0a1/Atp1a1/Dmxl2/Slc12a2/Atp2c2/Tmprss6/Grina/Osbpl2/Tmem94/Pkd2/Slc4a4/Pacs2/Aplp2/Letm1/Atp2c1/Akap6/Slc24a2/Rap1gds1/Stim2/Sv2a/Tspoap1/Slc30a5/Camk2d/Slc39a10/Clcc1/Drd2/Clstn1/Slc39a9/Slc25a23/Tm9sf4/Cacna1a/Jph3/Cacnb2/Atp6ap1/Tmbim6/Erc1/Tmco1/Cdh23/Slc9a9/Diaph1/Ank2/Tmem106b/Dmxl1/App/Kcnma1/Trpc1/Clic4/Pdzd8/Ibtk/Sod1/Cacna1d/Kctd17/Chd7/Vps33a/Slc4a8/Hfe/Prnp/Abcb7/Slc24a4/Bmpr1a/Atp1b1/Afg3l2/Tmem38a/Psen1/Atp6v0a2/Myo5a/Hap1/Trpm7/Atp2a2/Slc4a7/Nubp1/Atp13a2/Mfn2/Tmem9/Lamp2/Slc9a1/Psen2/Slc9a8/Ghitm/Tmem64/Calm2/Hif1a/Thada/Ywhae/Vps54/Ube3a/Dmtn/Ireb2/Mapk1/Smad1/Spns1/Cherp/Micu1"
"GO:0044380","GO:0044380","protein localization to cytoskeleton",44,0.583472212667544,1.58567278749448,0.00298930003503646,0.0311052857550016,0.023033026386891,2459,"tags=61%, list=29%, signal=44%","Nudcd3/Nin/Map1a/Numa1/Mark4/Champ1/Pibf1/Hook3/Ttbk2/Pcm1/C2cd3/Csnk1d/Diaph1/Cep350/Cep78/Cttnbp2nl/Bicd1/Cep131/Mcph1/Gsk3b/Apc/Ppp1r9b/Hnrnpu/Mapre2/Htt/Mapre1/Rab11fip3"
"GO:0003407","GO:0003407","neural retina development",29,0.64037333832596,1.64748077025228,0.00301352931379065,0.031219089305507,0.0231172963145927,854,"tags=38%, list=10%, signal=34%","Prom1/Casz1/Alms1/Ptn/Sdk1/Rab11fip4/Dscam/Atp8a2/Rpgrip1l/Hipk1/Hipk2"
"GO:0060271","GO:0060271","cilium assembly",271,0.429043497445625,1.32048463336186,0.00301535139987831,0.031219089305507,0.0231172963145927,2661,"tags=42%, list=31%, signal=30%","Nme7/Nudcd3/Ift172/Dcx/Mak/Tbc1d32/Pcnt/Alms1/Lrguk/Togaram1/Dync2h1/Fbf1/Mark4/Cplane1/Syne2/Abcc4/Cep290/Rfx3/Limk2/Cep162/Cfap44/Rpgrip1l/Ccdc88a/Ulk4/Hydin/Pibf1/Rpgr/Spag1/Mphosph9/Dnal1/Cc2d2a/Celsr2/Usp9x/Rab23/Ccdc40/Ttbk2/Cep164/Fnbp1l/Wdr19/Pcm1/C2cd3/Bbs1/Csnk1d/Cfap70/Arhgap35/Wdr35/Kcnq1/Cfap65/Cep350/Clcn4/Gfy/Kctd17/Cep126/Ift122/Tmem67/Ptpdc1/Ift80/Dctn1/Ofd1/Tmem231/Ehd3/Cfap61/Ccp110/Cep131/Celsr3/Ccdc181/Sclt1/Cyld/Drc7/Ift140/Hap1/Gsk3b/Actr2/Ift88/Ahi1/Iqcb1/Exoc5/Nek1/Kif3b/Tctn2/Wdr11/Cfap54/Mns1/Cep41/Ndufaf2/Cep97/Kif27/Cfap69/Bbs7/Actr3/Iqcg/Drc1/Spef2/Lima1/Cntrob/Ehd4/Cfap206/Armc9/Htt/Odf2/Mapre1/Rab11fip3/Arl13b/Snap29/Cfap46/Rpgrip1/Ocrl/Dnm2/Bbs2/Cfap100/Cfap57/Bbs9/Cdkl5/Cdc14a"
"GO:0015748","GO:0015748","organophosphate ester transport",77,0.523616211892844,1.5017620582614,0.00304744512282353,0.03147248950596,0.0233049355971715,1818,"tags=38%, list=21%, signal=30%","Abca3/Slc35a3/Atp9a/Osbpl2/C2cd2l/Abcc1/Tmem63b/Abcc4/Abca7/Xkr4/Atp8a2/Slc37a1/Atp11b/Serinc3/Abcc5/Slc25a23/Lrrc8b/Atp8b3/Shoc2/Slc25a25/Ank/Atp11a/Osbpl5/Osbpl8/Syt1/Atg9a/Atp9b/Slc35a5/Tmem30a"
"GO:0019953","GO:0019953","sexual reproduction",456,0.405170781367611,1.25774436011612,0.00308934683606038,0.031825665286198,0.0235664572925356,2445,"tags=36%, list=29%, signal=27%","Cast/Itpr1/Vps13b/Arsa/Sgpl1/Diaph2/Igf1r/Xrn1/Kmt2c/Dmxl2/Alms1/Lrguk/Herc2/Kdm3a/Pik3ca/Usp42/Adcy3/Ubr2/Umodl1/Cacna1h/Numa1/Sptbn4/Rb1/Ptn/Scaper/Dnmt3a/Ddx3x/Rps6ka2/Limk2/Cfap44/Foxj2/Psme4/Clasp2/Ash1l/Kdm5a/Mcm9/Map7/Itgb1/Sbf1/Tgfbr1/Ptch1/Neurl4/Clgn/Celf1/Spag1/Tut7/Acox1/Myh9/Sun1/Stx2/Nr2c2/Akap9/Jag2/Atp8b3/Atrx/Unc13b/Zfp318/Kcnq1ot1/Fmn2/Ythdc1/Foxo3/Dicer1/Bbs1/Bcl2l11/Clock/Sos1/Trim36/AU040320/Bag6/Hmgb2/Cfap70/Insr/Lrriq1/Smc3/Cpeb1/Clic4/Ddb1/Ddx6/Pygo1/Smc1a/Cenpc1/Sfmbt1/Cfap65/Brdt/Ago4/Zmiz1/Sod1/Setx/Mecp2/Ppp2r1a/Dhx36/Ctcf/Golga2/Kif6/Mre11a/Cxadr/Skil/Tubgcp3/Arid4b/Eif4g3/Ssh2/Stxbp1/Cfap61/Ythdc2/Etv6/Rims1/Cetn2/Strbp/Galnt3/Fhad1/Cep131/Pias1/Stag2/Ccdc181/Cntln/Mast2/Tut4/Tle3/Drc7/Yy1/Gsk3b/Actr2/Mtor/Ift88/Rps6kb1/Smchd1/Rmi1/Utp14b/Spata2/Cdk16/Xrn2/Nek1/Crkl/Cntrl/Ints13/Cfap54/Ubap2l/Slc9a8/Mns1/Pafah1b1/Calr/Cfap69/Kdm5b/B4galt1/Tdrd7/Kdm2b/Herc4/Ttc21a/Mlh3/Actr3/Vps54/Racgap1/Ube3a/Iqcg/Drc1/Spef2/Bcl2l1/Cadm1/Smad1/Cfap206/Msh2/Htt/Odf2/Etv5"
"GO:0002088","GO:0002088","lens development in camera-type eye",30,0.616672705022567,1.59832090931543,0.00311376236143046,0.0319973938185801,0.0236936198541946,1618,"tags=50%, list=19%, signal=41%","Tbc1d32/Nf2/Pou2f1/Tgfbr1/Smarca4/Hipk1/Fat1/Pds5a/Ski/Hipk2/Nhs/Pds5b/Abi2/Skil/Frs2"
"GO:0098661","GO:0098661","inorganic anion transmembrane transport",32,0.626763980123758,1.63864375975657,0.00315852093195284,0.0320247429686281,0.0237138715149469,2404,"tags=69%, list=28%, signal=49%","Pcyox1/Slc12a7/Slc12a2/Ano10/Xpr1/Slc37a1/Clcc1/Ank/Clic4/Clcn3/Ttyh3/Clcn4/Clcn6/Ano8/Slc4a8/Slc12a6/Mtor/Slc17a6/Ano2/Racgap1/Slc1a4/Mfsd8"
"GO:0035050","GO:0035050","embryonic heart tube development",38,0.60045990327845,1.60750226819091,0.00317040637641619,0.0320247429686281,0.0237138715149469,1342,"tags=39%, list=16%, signal=33%","Ift172/Tead1/Pcnt/Tmem94/Pkd2/Plxna4/Mical2/Lrp6/Ece1/Rbpj/Megf8/Ccdc40/C2cd3/Mib1/Ift122"
"GO:1905508","GO:1905508","protein localization to microtubule organizing center",30,0.615564900795147,1.59544965095473,0.00315500364806426,0.0320247429686281,0.0237138715149469,2459,"tags=63%, list=29%, signal=45%","Nudcd3/Nin/Numa1/Mark4/Pibf1/Hook3/Pcm1/C2cd3/Csnk1d/Cep350/Cep78/Bicd1/Cep131/Mcph1/Gsk3b/Apc/Htt/Mapre1/Rab11fip3"
"GO:0060419","GO:0060419","heart growth",56,0.552700250602248,1.53771287760585,0.0031422597038152,0.0320247429686281,0.0237138715149469,2834,"tags=57%, list=33%, signal=38%","Akap13/Ahr/Ncam1/Arid2/Tenm4/Foxp1/Akap6/Heg1/Tgfbr1/Camk2d/Rbpj/Myh10/Pak1/Cxadr/Bmpr1a/Ep300/Tomm70a/Yy1/Gsk3b/Mtor/Apc/Nrg1/Akap1/Mapk1/Smad1/Map2k4/Dyrk1a/Mapk14/G6pdx/Ddx39b/Jarid2/Ctnnb1"
"GO:0043242","GO:0043242","negative regulation of protein-containing complex disassembly",56,0.552480538059319,1.53710159724862,0.0031422597038152,0.0320247429686281,0.0237138715149469,2797,"tags=62%, list=33%, signal=42%","Map1a/Taok1/Pik3ca/Sptbn4/Map1b/Sptbn1/Nav3/Sptan1/Clec16a/Clasp2/Camsap1/Tmod3/Scaf8/Ttbk2/Add2/Arhgef2/Atxn7/Hdac6/Scaf4/Add1/Clasp1/Apc/Hdgfl3/Specc1l/Dmtn/Lima1/Camsap2/Flii/Wdr47/Carmil1/Tmod2/Eml4/Bbof1/Tpm1/Capza1"
"GO:1903169","GO:1903169","regulation of calcium ion transmembrane transport",59,0.538761178643282,1.50976176717256,0.00315819072448981,0.0320247429686281,0.0237138715149469,1702,"tags=41%, list=20%, signal=33%","Ppp3ca/Ahr/Ubr3/Cacna2d1/Oga/Spg7/Akap6/P2rx4/Camk2d/Jph3/Cacnb2/Tmbim6/Bin1/Diaph1/Ank2/Trpc1/Cbarp/Fbxo11/Cacna1d/Chd7/Prnp/Atp1b1/Afg3l2/Tmem38a"
"GO:0061458","GO:0061458","reproductive system development",124,0.484402578108588,1.44253195105192,0.00317068987513166,0.0320247429686281,0.0237138715149469,2454,"tags=46%, list=29%, signal=33%","Ermp1/Sgpl1/Igf1r/Nipbl/Ahr/Umodl1/Jmjd1c/Scaper/Cbl/Lrp6/Ash1l/Kdm5a/Errfi1/Map7/Tgfbr1/Pkd1/Ptch1/Rbpj/Serpine2/Myh9/Ctnna1/Akap9/Safb2/Plekha5/Atrx/Foxo3/Psap/Casp3/Dicer1/Wdr19/Bcl2l11/Hmgb2/Insr/Ncoa1/Ago4/Sod1/Chd7/Sf1/Arid4b/Adam15/Frs2/Fem1b/Mfn2/Spata2/Apc/Ppp1r9b/Crkl/Bcl2l2/Kdm5b/Ube3a/Eif2b4/Smarcc1/Bcl2l1/Hsd17b4/Msh2/Srd5a1/Cd2ap"
"GO:0001578","GO:0001578","microtubule bundle formation",86,0.504160103105861,1.46341880813822,0.00320792135155232,0.0323217636664942,0.0239338111620309,2621,"tags=44%, list=31%, signal=31%","Dcx/Tbc1d32/Lrguk/Nav1/Togaram1/Numa1/Map1b/Mark4/Clip1/Cfap44/Map7/Ulk4/Hydin/Spag1/Dnal1/Cc2d2a/Ccdc40/Ccser2/Cfap65/Ttll6/Ofd1/Cep131/Clasp1/Drc7/Ift88/Tppp/Mns1/Cfap69/Zfp207/Iqcg/Drc1/Spef2/Cfap206/Mapre1/Cfap46/Bbs2/Cfap100/Cfap57"
"GO:0015837","GO:0015837","amine transport",39,0.604220927981474,1.61587528537176,0.00325828638679604,0.0324336893104927,0.0240166905263901,1866,"tags=49%, list=22%, signal=38%","Slc7a5/Slc38a2/Slc12a2/Slc43a2/Syt11/Syt7/Kcna2/Itgb1/Sv2a/Drd2/Cacna1a/Pink1/Gabbr1/Kcnb1/Arhgef11/Syt1/Stxbp1/Psen1/Myo5a"
"GO:0017158","GO:0017158","regulation of calcium ion-dependent exocytosis",27,0.635383966507379,1.60992966198681,0.0032542267100369,0.0324336893104927,0.0240166905263901,1634,"tags=48%, list=19%, signal=39%","Ppp3ca/Cacna1b/Syt11/Cacna1h/Cdk5r2/Syt7/Cacna1a/Unc13b/Cadps/Cbarp/Kcnb1/Syt1/Stxbp1"
"GO:0007613","GO:0007613","memory",68,0.538560025262883,1.53154867517258,0.00325177306298258,0.0324336893104927,0.0240166905263901,2256,"tags=50%, list=27%, signal=37%","Vps13b/Acss2/Map1a/Syt11/Atxn1l/Ptn/Abcc1/Abca7/Aph1b/Slc24a2/Ulk4/Drd2/Crebbp/Kalrn/Kat2b/Jph3/Shank2/App/Bace1/Btbd9/Mecp2/Adnp/Egr1/Psen1/Trpm7/Mtor/Cpeb3/Atxn1/Psen2/Lgmn/B4galt2/Nrg1/Dcaf11/Eif4ebp2"
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",115,0.492719005327829,1.45649201011126,0.00325232524836574,0.0324336893104927,0.0240166905263901,1925,"tags=37%, list=23%, signal=29%","Ptprj/Gas6/Unc5b/Rapgef1/Igf1r/Pik3ca/Lingo1/Usp49/Cbl/Gcnt2/Itgb1/Ccdc88a/Tgfbr1/Phlpp1/P2rx4/Rictor/Drd2/Mtm1/Serpine2/Nrxn1/Vav2/Inpp5k/Plxnb1/Jak2/Sesn3/Insr/Pink1/Ddb1/Ppp2r1a/Ncor1/Osbpl8/Itsn1/Tsc2/Irs2/Dag1/Arfgef1/Ep300/Pdgfa/Nedd4/Gsk3b/Mtor/Rps6kb1"
"GO:0048608","GO:0048608","reproductive structure development",120,0.486126740020647,1.44487735860231,0.00324902674405706,0.0324336893104927,0.0240166905263901,1502,"tags=32%, list=18%, signal=27%","Ermp1/Sgpl1/Igf1r/Nipbl/Ahr/Umodl1/Jmjd1c/Scaper/Cbl/Lrp6/Ash1l/Kdm5a/Errfi1/Map7/Tgfbr1/Pkd1/Ptch1/Rbpj/Serpine2/Myh9/Ctnna1/Akap9/Safb2/Atrx/Foxo3/Psap/Casp3/Dicer1/Wdr19/Bcl2l11/Hmgb2/Insr/Ncoa1/Ago4/Sod1/Chd7/Sf1/Arid4b/Adam15"
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion",69,0.536632680615046,1.52798778488111,0.00327693288665439,0.0325408888335801,0.0240960702647208,1636,"tags=33%, list=19%, signal=27%","Pag1/Nf2/Zfp608/Akna/Mia3/Wnk1/Twsg1/Serpine2/Dtx1/Jak2/Casp3/Rc3h1/Tnfrsf21/Socs5/Fbxo38/Rc3h2/Abl2/Hmgb1/Zbtb7b/Hfe/Prnp/Tsc2/Cblb"
"GO:0006873","GO:0006873","intracellular monoatomic ion homeostasis",242,0.435741712686502,1.33509074086632,0.0033113332660809,0.0328036396215352,0.0242906335257632,2432,"tags=41%, list=29%, signal=30%","Itpr1/Ppt1/Plcb4/Cngb1/Atp6v0a1/Atp1a1/Dmxl2/Slc12a2/Atp2c2/Tmprss6/Grina/Osbpl2/Tmem94/Pkd2/Slc4a4/Pacs2/Aplp2/Letm1/Atp2c1/Wnk1/Akap6/Slc24a2/Rap1gds1/Stim2/Sv2a/Tspoap1/Slc30a5/Camk2d/Slc39a10/Clcc1/Drd2/Clstn1/Slc39a9/Slc25a23/Tm9sf4/Cacna1a/Jph3/Cacnb2/Atp6ap1/Tmbim6/Erc1/Tmco1/Cdh23/Slc9a9/Diaph1/Ank2/Tmem106b/Dmxl1/App/Kcnma1/Trpc1/Clic4/Kcnq1/Pdzd8/Ibtk/Sod1/Cacna1d/Kctd17/Chd7/Vps33a/Slc4a8/Hfe/Prnp/Abcb7/Slc24a4/Bmpr1a/Atp1b1/Afg3l2/Tmem38a/Psen1/Atp6v0a2/Myo5a/Hap1/Trpm7/Atp2a2/Slc4a7/Nubp1/Atp13a2/Mfn2/Tmem9/Lamp2/Slc9a1/Psen2/Slc9a8/Ghitm/Tmem64/Calm2/Hif1a/Thada/Ywhae/Vps54/Ube3a/Dmtn/Ireb2/Mapk1/Smad1/Spns1/Cherp/Micu1"
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion",94,0.500272094386134,1.46374836405442,0.00333049856970235,0.0329145684005751,0.0243727747256485,2778,"tags=49%, list=33%, signal=33%","Ptprz1/Ptprj/Braf/Ptn/Actn4/Spock1/Gcnt2/Clasp2/Jup/Slk/Macf1/Itgb1/Tsc1/Myh9/Iqgap1/Spock2/Jak2/Efna5/Dicer1/Nrp1/Map4k4/Limch1/Ankrd28/Adam15/Rock1/Nf1/Rasa1/Dag1/L1cam/Clasp1/Gsk3b/Crkl/Ptpn1/Calr/Tbcd/Dmtn/Ldb1/Mink1/Bcl2/Dnm2/Cul5/Crk/Carmil1/Vcl/Hsd17b12/Rcc2"
"GO:0007266","GO:0007266","Rho protein signal transduction",63,0.542514339797252,1.52699966309388,0.00337214775751606,0.0332466405400927,0.0246186694720303,1982,"tags=49%, list=23%, signal=38%","Eps8l1/Arhgap32/Akap13/Mcf2l/Arhgef12/Pkp4/Cdh2/Heg1/Itgb1/Robo1/Srgap1/Arhgef7/Plxnb1/Dock7/Nrp1/Arhgap35/Arhgef2/Abl2/Ralbp1/Rock2/Arhgef11/Dock9/Cdc42se1/Dock8/Rock1/Phactr4/Arhgap5/Arhgef3/Shtn1/Hacd3/Arhgef28"
"GO:0048167","GO:0048167","regulation of synaptic plasticity",120,0.485131845713744,1.44192031028568,0.00343682972373196,0.0338036752112779,0.0250311458074313,2454,"tags=48%, list=29%, signal=35%","Unc13c/Map1a/Gnal/Braf/Kmt2a/Map1b/Ptn/Ctnnd2/Syt7/Mpp2/Lnpep/Slc24a2/Camk2d/Drd2/Serpine2/Myo6/Jph3/Sipa1l1/Unc13b/Anapc2/Ncstn/Zzef1/Shank2/App/Bace1/Pak1/Cpeb1/Enpp1/Grip1/Mecp2/Kcnb1/Brsk1/Tshz3/Ckap5/Ssh1/Prnp/Vps13a/Stxbp1/Nf1/Rims1/Egr1/Dag1/Psen1/Camk2a/Gsk3b/Kcnn2/Cpeb3/Syngr1/Psen2/Lgmn/Abhd6/Eif4ebp2/Ube3a/Dlg4/Bcl2l1/Mapk1/Htt/Cd2ap"
"GO:0030252","GO:0030252","growth hormone secretion",14,0.740987298129993,1.6594072294486,0.0034575487873918,0.0339266841822221,0.0251222322194288,1410,"tags=57%, list=17%, signal=48%","Oga/Drd2/Arhgef7/Kalrn/Selenot/Gabbr1/Chd7/Itsn1"
"GO:0050865","GO:0050865","regulation of cell activation",204,0.448132848215646,1.36351723397957,0.00353331985160324,0.0345880196847701,0.0256119418527289,1894,"tags=32%, list=22%, signal=25%","Ptprj/Pag1/Gas6/Ppp3ca/Il6st/Syt11/Ahr/Slc7a1/Braf/Arid2/Zfp608/Prkdc/Rif1/Clptm1/Twsg1/Smarca2/Smarca4/Pibf1/Slc39a10/Serpine2/Arid1a/Itpkb/Myo18a/Dtx1/Jak2/Foxo3/Casp3/Dicer1/Rc3h1/Smarcc2/Sos1/Pbrm1/Brd7/Nsd2/Tnfrsf21/Brd2/Zmiz1/Socs5/Fbxo38/Nck1/Rc3h2/Abl2/Hmgb1/Lyst/Brd4/Zbtb7b/Hfe/Prnp/Ttbk1/Ap3d1/Tsc2/Supt6/Irs2/Dock8/Cblb/Flot2/Gpr137b/Kmt5b/Ep300/Pdgfa/Cyld/Fundc2/Smarcd1/Zeb1/Ufl1"
"GO:0045745","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway",19,0.677898943616826,1.62198396618281,0.00354307742776756,0.0346015433903257,0.0256219559663868,1072,"tags=37%, list=13%, signal=32%","Ppp3ca/Pkd2/Ece1/Drd2/Myh9/Nrxn1/App"
"GO:0008589","GO:0008589","regulation of smoothened signaling pathway",52,0.565758076682388,1.55974665398841,0.00355648562161693,0.0346505709974046,0.0256582602195104,1342,"tags=37%, list=16%, signal=31%","Ift172/Por/Dync2h1/Rb1/Ncoa2/Iqce/Mgrn1/Rpgrip1l/Ptch1/Serpine2/Ctnna1/Megf8/Rab23/Ttbk2/C2cd3/Ubr5/Vcp/Enpp1/Ift122"
"GO:0045116","GO:0045116","protein neddylation",15,-0.658195773674811,-1.93761778113696,0.00356534785846569,0.0346551811842865,0.0256616739980218,1149,"tags=53%, list=14%, signal=46%","Ube2m/Rpl5/Nedd8/Ube2f/Rnf7/Nae1/Rbx1/Rpl11"
"GO:0003333","GO:0003333","amino acid transmembrane transport",33,0.608028443516168,1.59212985371404,0.00359141297044872,0.0348265891570978,0.0257885991898295,1731,"tags=45%, list=20%, signal=36%","Slc1a2/Slc7a5/Slc38a2/Slc43a2/Slc7a1/Slc38a10/Itgb1/Lrrc8b/Lrrc8d/Sfxn3/Ttyh3/Slc36a4/Arhgef11/Slc25a12/Psen1"
"GO:0007586","GO:0007586","digestion",28,0.629436489580305,1.60361631894783,0.00362801853866394,0.0350171602411699,0.0259297143958618,1183,"tags=39%, list=14%, signal=34%","Negr1/Tjp2/Ppp3ca/Ahr/Npc1/Wnk1/Epb41/Kcnma1/Trpc1/Kcnq1/Arnt"
"GO:0022600","GO:0022600","digestive system process",28,0.629436489580305,1.60361631894783,0.00362801853866394,0.0350171602411699,0.0259297143958618,1183,"tags=39%, list=14%, signal=34%","Negr1/Tjp2/Ppp3ca/Ahr/Npc1/Wnk1/Epb41/Kcnma1/Trpc1/Kcnq1/Arnt"
"GO:0042908","GO:0042908","xenobiotic transport",14,0.738196734859957,1.65315789038945,0.00373600506756689,0.0358347038238424,0.0265350939143284,1818,"tags=71%, list=21%, signal=56%","Slc7a5/Abca3/Slc37a3/Abcc1/Abcc4/Abcc5/Ralbp1/Syt1/Oscp1/Tmem30a"
"GO:1905515","GO:1905515","non-motile cilium assembly",61,0.550941846740938,1.54963569088629,0.00373874542437087,0.0358347038238424,0.0265350939143284,2597,"tags=59%, list=31%, signal=41%","Ift172/Mak/Tbc1d32/Togaram1/Dync2h1/Cep290/Rpgrip1l/Pibf1/Cc2d2a/Ttbk2/Pcm1/C2cd3/Bbs1/Csnk1d/Kcnq1/Cep350/Clcn4/Gfy/Cep126/Ift122/Tmem67/Ift80/Dctn1/Cep131/Ift140/Hap1/Ift88/Ahi1/Exoc5/Bbs7/Htt/Mapre1/Arl13b/Rpgrip1/Dnm2/Bbs2"
"GO:0051963","GO:0051963","regulation of synapse assembly",98,0.493921867694474,1.45134594476271,0.00372240561937941,0.0358347038238424,0.0265350939143284,2311,"tags=46%, list=27%, signal=34%","Negr1/Ptprs/Flrt1/Dcx/Crmp1/Clstn2/Nrxn2/Pum2/Adgrl1/Mycbp2/Map1b/Chd4/Adgrl2/Ube3b/Robo1/Adgrl3/Srgap1/Clstn1/Iqgap1/Nrxn1/Sipa1l1/Numb/Usp9x/Lrrn1/Efna5/Eif4g1/App/Lats1/Srcin1/Adnp/Cyfip2/Elavl2/L1cam/Senp1/Gsk3b/Ptpn13/Cpeb3/Srgap2/Ppp1r9b/Ptpn1/Nrg1/Sema4c/Actr3/Dlg4/Lingo2"
"GO:0048596","GO:0048596","embryonic camera-type eye morphogenesis",13,0.733272003922997,1.62008266531887,0.0037595612155339,0.0358677768622876,0.0265595840338921,1891,"tags=85%, list=22%, signal=66%","Ift172/Lrp6/Sp1/Hipk1/Arid1a/Hipk2/Ift122/Sp3/Frs2/Phactr4/Zeb1"
"GO:0044782","GO:0044782","cilium organization",291,0.425620142624277,1.31045510536084,0.00375530656505255,0.0358677768622876,0.0265595840338921,2661,"tags=42%, list=31%, signal=30%","Nme7/Nudcd3/Map4/Ift172/Dcx/Mak/Tbc1d32/Pcnt/Alms1/Lrguk/Togaram1/Dync2h1/Pkd2/Fbf1/Mark4/Cplane1/Syne2/Abcc4/Cep290/Rfx3/Limk2/Cep162/Cfap44/Rpgrip1l/Kifap3/Ccdc88a/Ulk4/Hydin/Pibf1/Rpgr/Spag1/Mphosph9/Dnal1/Cc2d2a/Celsr2/Usp9x/Rab23/Ccdc40/Ttbk2/Cep164/Fnbp1l/Wdr19/Pcm1/C2cd3/Bbs1/Csnk1d/Cfap70/Arhgap35/Wdr35/Kcnq1/Cfap65/Cep350/Clcn4/Cep78/Gfy/Kctd17/Cep126/Ift122/Tmem67/Hdac6/Ptpdc1/Tub/Ift80/Dctn1/Ofd1/Tmem231/Ehd3/Cfap61/Ccp110/Cep131/Celsr3/Ccdc181/Sclt1/Cyld/Drc7/Ift140/Hap1/Gsk3b/Actr2/Ift88/Ahi1/Iqcb1/Exoc5/Nek1/Kif3b/Tctn2/Wdr11/Cfap54/Mns1/Cep41/Ndufaf2/Cep97/Kif27/Cfap69/Ttc21a/Bbs7/Actr3/Cfap126/Iqcg/Drc1/Spef2/Lima1/Cntrob/Ehd4/Cfap206/Armc9/Htt/Odf2/Mapre1/Rab11fip3/Arl13b/Snap29/Cfap46/Rpgrip1/Ocrl/Dnm2/Bbs2/Cfap100/Cfap57/Bbs9/Cdkl5/Cdc14a"
"GO:0043271","GO:0043271","negative regulation of monoatomic ion transport",53,0.552913365549414,1.53233629504117,0.00377465653303612,0.0359288159861111,0.0266047826461386,1271,"tags=32%, list=15%, signal=27%","Ppp3ca/Plcb4/Wwp2/Ahr/Ubr3/Ank3/Wnk1/Camk2d/Serpine2/Pik3c2a/Inpp5k/Tmbim6/Bin1/Wnk2/Cbarp/Fbxo11/Gnao1"
"GO:0032608","GO:0032608","interferon-beta production",31,0.616463026770208,1.59991926783642,0.00380327060336668,0.0360351166571279,0.0266834967971598,1939,"tags=45%, list=23%, signal=35%","Ptprs/Zbtb20/Trim56/Ifnar1/Ddx3x/Crebbp/Zc3hav1/Hmgb2/Hmgb1/Atg9a/Ppm1b/Tomm70a/Yy1/Traf3"
